Industry,Category,Keyword,Count,NUM WORDS IN INDUSTRY,Normalized Word Count (Percent of Total Words in Industry)
Professional Services,DATA PRIVACY AND SECURITY,cybersecurity,0,135314,0
Professional Services,DATA PRIVACY AND SECURITY,data breach,1,135314,0.00000739021830704879
Professional Services,DATA PRIVACY AND SECURITY,security breach,0,135314,0
Professional Services,DATA PRIVACY AND SECURITY,biometric information privacy act,0,135314,0
Professional Services,DATA PRIVACY AND SECURITY,CCPA,0,135314,0
Professional Services,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,135314,0
Professional Services,DATA PRIVACY AND SECURITY,Section 230,0,135314,0
Professional Services,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,affordability,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,conflict mineral,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,corruption,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,fraud,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,Title XI,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,UDAP,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,UDTP,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,negligence,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,negligent,0,135314,0
Professional Services,ETHICAL BUSINESS PRACTICES,false advertising,0,135314,0
Professional Services,MISINFORMATION AND CENSORSHIP,misinformation,0,135314,0
Professional Services,MISINFORMATION AND CENSORSHIP,censorship,0,135314,0
Professional Services,SAFETY AND WORKING CONDITIONS,safety,2,135314,0.0000147804366140976
Professional Services,SAFETY AND WORKING CONDITIONS,working condition,0,135314,0
Professional Services,SAFETY AND WORKING CONDITIONS,labor condition,0,135314,0
Professional Services,AI ETHICS AND BIAS,algorithm,10,135314,0.0000739021830704879
Professional Services,AI ETHICS AND BIAS,algorithmic bias,0,135314,0
Professional Services,AI ETHICS AND BIAS,artificial intelligence,1,135314,0.00000739021830704879
Professional Services,AI ETHICS AND BIAS,machine learning,6,135314,0.0000443413098422927
Professional Services,AI ETHICS AND BIAS,facial recognition,0,135314,0
Professional Services,AI ETHICS AND BIAS,surveillance,0,135314,0
Professional Services,AI ETHICS AND BIAS,biased algorithm,0,135314,0
Professional Services,AI ETHICS AND BIAS,biased data,0,135314,0
Professional Services,AI ETHICS AND BIAS,data bias,0,135314,0
Professional Services,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,135314,0
Professional Services,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,135314,0
Professional Services,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,0,135314,0
Professional Services,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,135314,0
Professional Services,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,0,135314,0
Professional Services,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,135314,0
Professional Services,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,135314,0
Professional Services,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,0,135314,0
Professional Services,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,0,135314,0
Professional Services,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,135314,0
Professional Services,DIGITAL RIGHTS AND ACCESS,net neutrality,0,135314,0
Professional Services,DIGITAL RIGHTS AND ACCESS,digital literacy,0,135314,0
Professional Services,DIGITAL RIGHTS AND ACCESS,online privacy,0,135314,0
Professional Services,ANTITRUST AND COMPETITION,antitrust,48,135314,0.000354730478738342
Professional Services,ANTITRUST AND COMPETITION,monopolies,11,135314,0.0000812924013775367
Professional Services,ANTITRUST AND COMPETITION,market dominance,0,135314,0
Professional Services,ANTITRUST AND COMPETITION,competition law,3,135314,0.0000221706549211464
Professional Services,ANTITRUST AND COMPETITION,anti-competitive,2,135314,0.0000147804366140976
Professional Services,ANTITRUST AND COMPETITION,anti competitive,0,135314,0
Professional Services,ANTITRUST AND COMPETITION,market power,6,135314,0.0000443413098422927
Professional Services,ANTITRUST AND COMPETITION,predatory pricing,0,135314,0
Professional Services,ANTITRUST AND COMPETITION,vertical integration,8,135314,0.0000591217464563903
Professional Services,WORKER CLASSIFICATION AND GIG ECONOMY,gig economy,0,135314,0
Professional Services,WORKER CLASSIFICATION AND GIG ECONOMY,independent contractor,0,135314,0
Professional Services,WORKER CLASSIFICATION AND GIG ECONOMY,contract worker,0,135314,0
Professional Services,WORKER CLASSIFICATION AND GIG ECONOMY,employee right,0,135314,0
Professional Services,WORKER CLASSIFICATION AND GIG ECONOMY,labor law,0,135314,0
Professional Services,WORKER CLASSIFICATION AND GIG ECONOMY,platform worker,0,135314,0
Professional Services,WORKER CLASSIFICATION AND GIG ECONOMY,worker protection,0,135314,0
Manufacturing,ENVIRONMENTAL ISSUES,environmental,37,170923,0.000216471744586744
Manufacturing,ENVIRONMENTAL ISSUES,biodiversity,0,170923,0
Manufacturing,ENVIRONMENTAL ISSUES,climate change,0,170923,0
Manufacturing,ENVIRONMENTAL ISSUES,climate goal,0,170923,0
Manufacturing,ENVIRONMENTAL ISSUES,emission,39,170923,0.000228172919969811
Manufacturing,ENVIRONMENTAL ISSUES,sustainable,3,170923,0.0000175517630746008
Manufacturing,ENVIRONMENTAL ISSUES,greenhouse gas,0,170923,0
Manufacturing,ENVIRONMENTAL ISSUES,water resource,0,170923,0
Manufacturing,ENVIRONMENTAL ISSUES,marine resource,0,170923,0
Manufacturing,ENVIRONMENTAL ISSUES,natural resource,0,170923,0
Manufacturing,ENVIRONMENTAL ISSUES,pollution,0,170923,0
Manufacturing,ENVIRONMENTAL ISSUES,pollutant,3,170923,0.0000175517630746008
Manufacturing,ENVIRONMENTAL ISSUES,pollute,0,170923,0
Manufacturing,ENVIRONMENTAL ISSUES,ecosystem,2,170923,0.0000117011753830672
Manufacturing,ENVIRONMENTAL ISSUES,carbon,4,170923,0.0000234023507661345
Manufacturing,ENVIRONMENTAL ISSUES,waste management,0,170923,0
Manufacturing,SOCIAL ISSUES,DEI,0,170923,0
Manufacturing,SOCIAL ISSUES,"diversity, equity and inclusion",0,170923,0
Manufacturing,SOCIAL ISSUES,diversity,0,170923,0
Manufacturing,SOCIAL ISSUES,forced labor,0,170923,0
Manufacturing,SOCIAL ISSUES,human right,0,170923,0
Manufacturing,SOCIAL ISSUES,right to,49,170923,0.000286678796885147
Manufacturing,SOCIAL ISSUES,community impact,0,170923,0
Manufacturing,SOCIAL ISSUES,Equal pay,0,170923,0
Manufacturing,SOCIAL ISSUES,discrimination,5,170923,0.0000292529384576681
Manufacturing,SOCIAL ISSUES,harassment,0,170923,0
Manufacturing,SOCIAL ISSUES,sexual harassment,0,170923,0
Manufacturing,SOCIAL ISSUES,racial harassment,0,170923,0
Manufacturing,SOCIAL ISSUES,wage,0,170923,0
Manufacturing,SOCIAL ISSUES,labor condition,0,170923,0
Manufacturing,SOCIAL ISSUES,child labor,0,170923,0
Manufacturing,SOCIAL ISSUES,working condition,0,170923,0
Manufacturing,SOCIAL ISSUES,employee relation,0,170923,0
Manufacturing,CORPORATE GOVERNANCE,governance,0,170923,0
Manufacturing,CORPORATE GOVERNANCE,board composition,0,170923,0
Manufacturing,CORPORATE GOVERNANCE,board diversity,0,170923,0
Manufacturing,CORPORATE GOVERNANCE,management divesity,0,170923,0
Manufacturing,CORPORATE GOVERNANCE,company audits,0,170923,0
Manufacturing,CORPORATE GOVERNANCE,executive compensation,0,170923,0
Manufacturing,CORPORATE GOVERNANCE,misleading proxy,0,170923,0
Manufacturing,CORPORATE GOVERNANCE,false proxy,0,170923,0
Manufacturing,CORPORATE GOVERNANCE,shareholder right,0,170923,0
Manufacturing,DATA PRIVACY AND SECURITY,privacy,19,170923,0.000111161166139139
Manufacturing,DATA PRIVACY AND SECURITY,differential privacy,0,170923,0
Manufacturing,DATA PRIVACY AND SECURITY,cybersecurity,0,170923,0
Manufacturing,DATA PRIVACY AND SECURITY,data breach,1,170923,0.00000585058769153361
Manufacturing,DATA PRIVACY AND SECURITY,security breach,0,170923,0
Manufacturing,DATA PRIVACY AND SECURITY,biometric information privacy act,0,170923,0
Manufacturing,DATA PRIVACY AND SECURITY,CCPA,0,170923,0
Manufacturing,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,170923,0
Manufacturing,DATA PRIVACY AND SECURITY,Section 230,0,170923,0
Manufacturing,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,affordability,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,conflict mineral,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,corruption,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,fraud,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,Title XI,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,UDAP,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,UDTP,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,negligence,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,negligent,0,170923,0
Manufacturing,ETHICAL BUSINESS PRACTICES,false advertising,1,170923,0.00000585058769153361
Manufacturing,MISINFORMATION AND CENSORSHIP,misinformation,0,170923,0
Manufacturing,MISINFORMATION AND CENSORSHIP,censorship,0,170923,0
Manufacturing,SAFETY AND WORKING CONDITIONS,safety,37,170923,0.000216471744586744
Manufacturing,SAFETY AND WORKING CONDITIONS,working condition,0,170923,0
Manufacturing,SAFETY AND WORKING CONDITIONS,labor condition,0,170923,0
Manufacturing,AI ETHICS AND BIAS,algorithm,10,170923,0.0000585058769153361
Manufacturing,AI ETHICS AND BIAS,algorithmic bias,0,170923,0
Manufacturing,AI ETHICS AND BIAS,artificial intelligence,1,170923,0.00000585058769153361
Manufacturing,AI ETHICS AND BIAS,machine learning,6,170923,0.0000351035261492017
Manufacturing,AI ETHICS AND BIAS,facial recognition,0,170923,0
Manufacturing,AI ETHICS AND BIAS,surveillance,0,170923,0
Manufacturing,AI ETHICS AND BIAS,biased algorithm,0,170923,0
Manufacturing,AI ETHICS AND BIAS,biased data,0,170923,0
Manufacturing,AI ETHICS AND BIAS,data bias,0,170923,0
Manufacturing,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,170923,0
Manufacturing,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,170923,0
Manufacturing,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,0,170923,0
Manufacturing,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,170923,0
Manufacturing,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,0,170923,0
Manufacturing,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,170923,0
Manufacturing,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,170923,0
Manufacturing,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,0,170923,0
Manufacturing,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,0,170923,0
Manufacturing,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,170923,0
Manufacturing,DIGITAL RIGHTS AND ACCESS,net neutrality,0,170923,0
Manufacturing,DIGITAL RIGHTS AND ACCESS,digital literacy,0,170923,0
Manufacturing,DIGITAL RIGHTS AND ACCESS,online privacy,0,170923,0
Manufacturing,ANTITRUST AND COMPETITION,antitrust,58,170923,0.00033933408610895
Manufacturing,ANTITRUST AND COMPETITION,monopolies,13,170923,0.000076057639989937
Manufacturing,ANTITRUST AND COMPETITION,market dominance,0,170923,0
Manufacturing,ANTITRUST AND COMPETITION,competition law,3,170923,0.0000175517630746008
Manufacturing,ANTITRUST AND COMPETITION,anti-competitive,2,170923,0.0000117011753830672
Manufacturing,ANTITRUST AND COMPETITION,anti competitive,0,170923,0
Manufacturing,ANTITRUST AND COMPETITION,market power,6,170923,0.0000351035261492017
Manufacturing,ANTITRUST AND COMPETITION,predatory pricing,0,170923,0
Manufacturing,ANTITRUST AND COMPETITION,vertical integration,8,170923,0.0000468047015322689
Manufacturing,WORKER CLASSIFICATION AND GIG ECONOMY,gig economy,0,170923,0
Manufacturing,WORKER CLASSIFICATION AND GIG ECONOMY,independent contractor,0,170923,0
Manufacturing,WORKER CLASSIFICATION AND GIG ECONOMY,contract worker,0,170923,0
Manufacturing,WORKER CLASSIFICATION AND GIG ECONOMY,employee right,0,170923,0
Manufacturing,WORKER CLASSIFICATION AND GIG ECONOMY,labor law,0,170923,0
Manufacturing,WORKER CLASSIFICATION AND GIG ECONOMY,platform worker,0,170923,0
Manufacturing,WORKER CLASSIFICATION AND GIG ECONOMY,worker protection,0,170923,0
Automobiles,ENVIRONMENTAL ISSUES,environmental,81,4578875,0.000017689934754716
Automobiles,ENVIRONMENTAL ISSUES,biodiversity,0,4578875,0
Automobiles,ENVIRONMENTAL ISSUES,climate change,0,4578875,0
Automobiles,ENVIRONMENTAL ISSUES,climate goal,0,4578875,0
Automobiles,ENVIRONMENTAL ISSUES,emission,1119,4578875,0.000244383172722557
Automobiles,ENVIRONMENTAL ISSUES,sustainable,8,4578875,0.00000174715404984849
Automobiles,ENVIRONMENTAL ISSUES,greenhouse gas,3,4578875,0.000000655182768693183
Automobiles,ENVIRONMENTAL ISSUES,water resource,0,4578875,0
Automobiles,ENVIRONMENTAL ISSUES,marine resource,0,4578875,0
Automobiles,ENVIRONMENTAL ISSUES,natural resource,0,4578875,0
Automobiles,ENVIRONMENTAL ISSUES,pollution,8,4578875,0.00000174715404984849
Automobiles,ENVIRONMENTAL ISSUES,pollutant,2,4578875,0.000000436788512462122
Automobiles,ENVIRONMENTAL ISSUES,pollute,0,4578875,0
Automobiles,ENVIRONMENTAL ISSUES,ecosystem,4,4578875,0.000000873577024924244
Automobiles,ENVIRONMENTAL ISSUES,carbon,13,4578875,0.00000283912533100379
Automobiles,ENVIRONMENTAL ISSUES,waste management,0,4578875,0
Automobiles,SOCIAL ISSUES,DEI,2,4578875,0.000000436788512462122
Automobiles,SOCIAL ISSUES,"diversity, equity and inclusion",0,4578875,0
Automobiles,SOCIAL ISSUES,diversity,20,4578875,0.00000436788512462122
Automobiles,SOCIAL ISSUES,forced labor,6,4578875,0.00000131036553738637
Automobiles,SOCIAL ISSUES,human right,1,4578875,0.000000218394256231061
Automobiles,SOCIAL ISSUES,right to,283,4578875,0.0000618055745133903
Automobiles,SOCIAL ISSUES,community impact,0,4578875,0
Automobiles,SOCIAL ISSUES,Equal pay,1,4578875,0.000000218394256231061
Automobiles,SOCIAL ISSUES,discrimination,73,4578875,0.0000159427807048675
Automobiles,SOCIAL ISSUES,harassment,0,4578875,0
Automobiles,SOCIAL ISSUES,sexual harassment,0,4578875,0
Automobiles,SOCIAL ISSUES,racial harassment,0,4578875,0
Automobiles,SOCIAL ISSUES,wage,22,4578875,0.00000480467363708334
Automobiles,SOCIAL ISSUES,labor condition,0,4578875,0
Automobiles,SOCIAL ISSUES,child labor,0,4578875,0
Automobiles,SOCIAL ISSUES,working condition,1,4578875,0.000000218394256231061
Automobiles,SOCIAL ISSUES,employee relation,0,4578875,0
Automobiles,CORPORATE GOVERNANCE,governance,2,4578875,0.000000436788512462122
Automobiles,CORPORATE GOVERNANCE,board composition,0,4578875,0
Automobiles,CORPORATE GOVERNANCE,board diversity,0,4578875,0
Automobiles,CORPORATE GOVERNANCE,management divesity,0,4578875,0
Automobiles,CORPORATE GOVERNANCE,company audits,0,4578875,0
Automobiles,CORPORATE GOVERNANCE,executive compensation,0,4578875,0
Automobiles,CORPORATE GOVERNANCE,misleading proxy,0,4578875,0
Automobiles,CORPORATE GOVERNANCE,false proxy,0,4578875,0
Automobiles,CORPORATE GOVERNANCE,shareholder right,0,4578875,0
Automobiles,DATA PRIVACY AND SECURITY,privacy,279,4578875,0.0000609319974884661
Automobiles,DATA PRIVACY AND SECURITY,differential privacy,0,4578875,0
Automobiles,DATA PRIVACY AND SECURITY,cybersecurity,0,4578875,0
Automobiles,DATA PRIVACY AND SECURITY,data breach,3,4578875,0.000000655182768693183
Automobiles,DATA PRIVACY AND SECURITY,security breach,0,4578875,0
Automobiles,DATA PRIVACY AND SECURITY,biometric information privacy act,0,4578875,0
Automobiles,DATA PRIVACY AND SECURITY,CCPA,0,4578875,0
Automobiles,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,4578875,0
Automobiles,DATA PRIVACY AND SECURITY,Section 230,12,4578875,0.00000262073107477273
Automobiles,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,4578875,0
Automobiles,ETHICAL BUSINESS PRACTICES,affordability,2,4578875,0.000000436788512462122
Automobiles,ETHICAL BUSINESS PRACTICES,conflict mineral,0,4578875,0
Automobiles,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,4578875,0
Automobiles,ETHICAL BUSINESS PRACTICES,corruption,0,4578875,0
Automobiles,ETHICAL BUSINESS PRACTICES,fraud,171,4578875,0.0000373454178155115
Automobiles,ETHICAL BUSINESS PRACTICES,Title XI,47,4578875,0.0000102645300428599
Automobiles,ETHICAL BUSINESS PRACTICES,UDAP,0,4578875,0
Automobiles,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,31,4578875,0.00000677022194316289
Automobiles,ETHICAL BUSINESS PRACTICES,UDTP,0,4578875,0
Automobiles,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,4578875,0
Automobiles,ETHICAL BUSINESS PRACTICES,negligence,99,4578875,0.0000216210313668751
Automobiles,ETHICAL BUSINESS PRACTICES,negligent,1,4578875,0.000000218394256231061
Automobiles,ETHICAL BUSINESS PRACTICES,false advertising,3,4578875,0.000000655182768693183
Automobiles,MISINFORMATION AND CENSORSHIP,misinformation,0,4578875,0
Automobiles,MISINFORMATION AND CENSORSHIP,censorship,0,4578875,0
Automobiles,SAFETY AND WORKING CONDITIONS,safety,11297,4578875,0.0024671999126423
Automobiles,SAFETY AND WORKING CONDITIONS,working condition,1,4578875,0.000000218394256231061
Automobiles,SAFETY AND WORKING CONDITIONS,labor condition,0,4578875,0
Automobiles,AI ETHICS AND BIAS,algorithm,14,4578875,0.00000305751958723486
Automobiles,AI ETHICS AND BIAS,algorithmic bias,0,4578875,0
Automobiles,AI ETHICS AND BIAS,artificial intelligence,1,4578875,0.000000218394256231061
Automobiles,AI ETHICS AND BIAS,machine learning,8,4578875,0.00000174715404984849
Automobiles,AI ETHICS AND BIAS,facial recognition,2,4578875,0.000000436788512462122
Automobiles,AI ETHICS AND BIAS,surveillance,2,4578875,0.000000436788512462122
Automobiles,AI ETHICS AND BIAS,biased algorithm,0,4578875,0
Automobiles,AI ETHICS AND BIAS,biased data,0,4578875,0
Automobiles,AI ETHICS AND BIAS,data bias,0,4578875,0
Automobiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,4578875,0
Automobiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,4578875,0
Automobiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,1,4578875,0.000000218394256231061
Automobiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,4578875,0
Automobiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,0,4578875,0
Automobiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,4578875,0
Automobiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,4578875,0
Automobiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,0,4578875,0
Automobiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,0,4578875,0
Automobiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,4578875,0
Automobiles,DIGITAL RIGHTS AND ACCESS,net neutrality,0,4578875,0
Automobiles,DIGITAL RIGHTS AND ACCESS,digital literacy,0,4578875,0
Automobiles,DIGITAL RIGHTS AND ACCESS,online privacy,0,4578875,0
Automobiles,ANTITRUST AND COMPETITION,antitrust,77,4578875,0.0000168163577297917
Automobiles,ANTITRUST AND COMPETITION,monopolies,14,4578875,0.00000305751958723486
